2023/01/20_08:51:26.607,+22.85,24.81,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.97,+23.22,+23.16,+23.48,+23.35,+23.66
2023/01/20_08:51:27.627,+22.83,24.82,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:28.647,+22.83,24.84,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:29.694,+22.85,24.82,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.94,+23.22,+23.13,+23.48,+23.38,+23.63
2023/01/20_08:51:30.710,+22.82,24.84,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.25,+22.97,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:31.727,+22.83,24.82,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:32.748,+22.85,24.85,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.97,+23.19,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:33.767,+22.85,24.84,+1.69,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.63
2023/01/20_08:51:34.786,+22.83,24.81,+1.66,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.94,+23.22,+23.16,+23.48,+23.38,+23.66
2023/01/20_08:51:35.801,+22.83,24.79,+1.65,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:36.817,+22.86,24.84,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.25,+22.94,+23.19,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:37.854,+22.83,24.84,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
